user_id,recommended_items
1756461,2712821 1225403 695544 1921641 1915279 
1756960,660035 619132 2015500 2656338 788342 
1757649,2778525 1244196 1386412 657183 2791339 
1758044,1268927 791503 1309957 432522 1868109 
1758412,1851755 1640795 1126688 1706918 722373 
1758511,2439247 1119926 1455644 1780723 560665 
1758570,2778525 1244196 1386412 657183 2791339 
1758572,810121 1876513 2127017 2118847 35677 
1758873,24756 453182 1746312 1527018 109931 
1759663,743892 2548931 2211461 2013365 2695686 
1759778,657183 784737 1244196 1386412 1162250 
1760158,2778525 1244196 1386412 657183 2791339 
1760801,2719729 515117 79280 2169867 588991 
1760854,2024094 1386412 1988160 1588612 47583 
1761008,2182289 2148301 1281909 1808001 1415967 
1761170,2778525 1244196 1386412 657183 2791339 
1761823,1310822 2002097 35677 1386412 811251 
1761889,1486947 2543737 1008813 1189450 2228293 
1762563,410070 2376361 26304 765477 2512947 
1763021,1241464 794156 2274527 2631746 1971713 
1764070,657183 1755502 1056667 1386412 2002097 
1764376,2277810 2037477 555502 1775397 2518568 
1765024,265522 186124 1330328 2088166 965978 
1765062,1447547 162125 2391945 291669 2164559 
1765882,2013432 1887309 2163040 289131 2239939 
1765958,213839 579230 2288244 1516995 2450694 
1766549,2778525 538069 2481419 1244196 182233 
1766551,657183 784737 343377 1162250 1244196 
1768111,1386412 1056667 2002097 499178 2339487 
1768329,2638669 2371142 2249010 1947697 1545757 
1768618,1386412 317172 1290875 1619659 1287265 
1769302,2734492 2431805 514419 612412 830064 
1769459,518244 905498 102981 892998 532897 
1769923,2710106 289491 2077469 1137169 289197 
1770268,102963 830631 1436164 199220 976843 
1770827,2778525 1244196 1386412 657183 2791339 
1771096,2586734 1760592 1679143 1569008 1460410 
1771263,1982706 925176 12578 2132921 2394612 
1772153,624264 77575 1386412 2043929 2323802 
1772773,2778525 657183 1443706 784737 1069281 
1772881,194318 2295534 1211561 2265362 2614865 
1773937,2778525 1244196 1386412 657183 2791339 
1774900,2778525 1244196 1386412 657183 2791339 
1775306,1117333 711679 1886939 2252871 2024094 
1775324,931519 2336701 1422357 1540118 554226 
1775354,2127850 920520 1669749 2825431 1816232 
1775378,685972 91099 1330328 478208 1283135 
1775439,657183 538895 499178 1386412 2002097 
1775646,355557 436574 309788 1287319 2127346 
1775964,1695664 443012 2451769 1150294 2592648 
1776420,1443706 657183 2778525 1069281 266412 
1776462,2002097 1672383 2778525 2791339 184517 
1776713,794365 2279821 2659857 2353116 102981 
1776754,174811 2031981 810956 1662460 1556166 
1776840,1459360 1114470 2424927 1271913 1703966 
1777618,359846 1125485 902396 2264620 2414707 
1777654,1386412 1244196 1443706 1695664 1636910 
1778273,2376361 26304 410070 765477 2512947 
1778302,2833871 1602073 2670770 641774 2778525 
1778645,1925922 2446355 2068692 2626419 864759 
1778665,1714427 939550 2332776 2176141 2240547 
1778699,848898 1108949 640407 998626 1498481 
1778841,2778525 1244196 1386412 657183 2791339 
1779406,2778525 470426 194318 835377 2471595 
1779893,2778525 1244196 1386412 657183 2791339 
1779930,2778525 1244196 1386412 657183 2791339 
1779968,2750191 1619659 2650926 1424217 568191 
1780087,2778525 1244196 1386412 657183 2791339 
1780121,2778525 1244196 1386412 657183 2791339 
1780207,2778525 1244196 1386412 657183 2791339 
1780729,2239743 964787 2200859 228623 1016837 
1780746,768076 1701736 858998 2205815 380365 
1780794,997801 2141505 1254141 2321778 1747156 
1781562,784737 1092821 2791339 1244196 2593483 
1781676,2159515 2118847 186124 931519 925751 
1781915,2778525 1244196 1386412 657183 2791339 
1781975,1090680 971721 299943 2639430 2174115 
1782062,2157347 310141 144549 536047 687732 
1782098,2778525 1244196 1386412 657183 2791339 
1782157,190851 2520052 2402185 1678614 961137 
1782231,2778201 1680783 1514275 999463 2398614 
1782613,892823 12160 1673061 2454281 2026697 
1783253,1952969 2646925 1126937 463683 2738512 
1783758,2065825 2591135 2670021 733101 993437 
1784310,1834588 1078888 2097556 2717625 1147470 
1784586,967007 460717 1386412 665194 2778525 
1784693,2778525 1244196 1386412 657183 2791339 
1785449,1496888 109031 56993 1875829 331650 
1786561,1317915 595045 2213987 606905 2257874 
1786627,2464741 908513 2275702 2586497 2002097 
1786709,2778525 1244196 1386412 657183 2791339 
1786985,1218572 1120107 2183922 2687682 551019 
1787001,799719 1705434 2243243 568513 1304235 
1787012,2778525 1244196 1386412 657183 2791339 
1787035,186124 973448 2093466 1776696 246014 
1787363,1092821 536047 657183 2791339 2002097 
1787498,2778525 1244196 1386412 657183 2791339 
1787662,481441 175163 1486947 1826578 2245332 
1787677,784737 1386412 1162250 1244196 343377 
1788123,499178 973448 2251758 2770160 2066897 
1788649,1244196 1679143 468120 1953846 2796479 
1789093,1913692 1597555 1348314 839886 1244196 
1789148,1244196 278589 2727399 79531 1386412 
1789179,2002097 536047 2791339 657183 784737 
1789212,2778525 1244196 278589 1140869 2342621 
1789323,256095 354268 1186573 2788139 1349908 
1789661,2778525 1244196 1386412 657183 2791339 
1789955,1244196 784737 657183 1069281 1162250 
1790707,1244196 1092821 536047 2002097 657183 
1790737,1437184 2533786 1456855 2061655 1378744 
1790823,543851 806827 464395 717429 2314154 
1791026,43306 291669 1258922 1835742 2219078 
1791085,2619522 2323055 219173 1797670 1993152 
1791168,2778525 1244196 1386412 657183 2791339 
1791506,2391419 2685700 2001196 1824911 416889 
1791914,882543 1018724 269512 2760857 892333 
1792433,2143121 1823433 884199 1225403 2214218 
1792702,102981 445302 1354650 1897594 1565544 
1792735,2778525 1244196 1386412 657183 2791339 
1792854,1843330 347061 2557272 261126 1502751 
1793160,2778525 1244196 1386412 657183 2791339 
1793466,2778525 1244196 1386412 657183 2791339 
1793580,1386412 2002097 784737 1317915 657183 
1793887,2778525 1244196 1386412 657183 2791339 
1794535,1390003 703873 2142899 1623663 730122 
1794619,2778525 1244196 1386412 657183 2791339 
1794945,657183 1386412 2002097 1092821 784737 
1795027,2164654 1876143 1338516 923245 240846 
1795060,2778525 1244196 1386412 657183 2791339 
1795361,2778525 1244196 1386412 657183 2791339 
1795737,2204165 2020773 2776638 2214218 1206685 
1795876,537970 831369 1738370 355439 1951621 
1795894,2778525 1244196 1386412 657183 2791339 
1795901,2778525 823512 1244196 1053542 2459081 
1796168,812853 1220813 1301316 1456599 1717243 
1796639,2778525 1244196 1386412 657183 2791339 
1796658,931519 1093296 2348573 2251758 457843 
1797333,1244196 1443706 47583 3236 657183 
1798205,1907046 1590432 291669 244777 1449842 
1798933,1113937 2057312 158526 2417467 2659857 
1799381,2312162 2164559 2391945 2640781 2255841 
1799456,484900 1777430 897429 2040236 2578120 
1799576,2821618 1670390 2462164 1918997 1574798 
1799678,2328730 1827898 1460626 955230 2223865 
1799949,2778525 1244196 1386412 657183 2791339 
1800075,1597541 1077208 272886 1253011 1398668 
1800142,16863 2220908 2376862 731126 290587 
1800223,2778525 1244196 1386412 657183 2791339 
1800455,1928254 472040 967007 2117401 886174 
1800752,1410585 1812210 1830993 2650926 542825 
1800796,479819 147277 719201 889559 85631 
1801844,799322 1065465 1041709 2271101 2470880 
1802317,1579905 1830993 931519 2523483 2521154 
1802472,1746915 800097 122527 2705351 2116913 
1802591,2778525 1244196 1386412 657183 2791339 
1803047,2778525 1244196 2031981 680340 823512 
1803391,907232 607985 485102 425471 2230405 
1803651,1092821 536047 1386412 784737 2791339 
1803988,1155556 2315271 721214 2002097 1437485 
1805153,1065465 799322 1317915 1068933 1612676 
1805238,2778525 1244196 1386412 657183 2791339 
1805328,2180597 1710225 117683 1112000 2582558 
1806064,2086041 2235265 2760857 2491223 943279 
1806176,2650926 1619659 2431753 1317915 2027489 
1806376,1695664 2698468 288342 2295019 749431 
1806502,823512 1053542 1244196 472040 1386412 
1806911,992801 1774990 1160495 635882 1387396 
1806927,1244196 657183 784737 1162250 1069281 
1807097,162404 478903 1122477 1060527 1010788 
1807296,144549 1363485 310141 2637434 452334 
1807778,1858231 1589286 2630733 2103981 1511831 
1807859,2529030 561002 1808563 887776 856444 
1808248,1489431 479285 2166896 1683436 1130400 
1808269,933025 2439867 1386412 1529089 2277810 
1808859,2822465 930591 1386412 472040 315406 
1809112,233796 2613699 1474679 1850794 2451696 
1809389,2778525 1244196 1386412 657183 2791339 
1809893,849943 1652258 2153420 1233396 1695195 
1810330,2429857 803136 2549564 1145435 1706955 
1811005,2266690 512254 932152 2617587 2181794 
1811187,1244196 657183 1162250 784737 1443706 
1811322,2503223 2353541 2437289 2456002 1386412 
1811403,2635038 779190 2250103 1009787 2764775 
1811431,2141505 1747156 2321778 2052569 812062 
1811864,234084 60344 507069 1921641 2342798 
1811898,1422576 2353541 2546303 920520 2590469 
1812014,177825 2202730 658316 2485080 255730 
1812086,2778525 1244196 1386412 657183 2791339 
1812202,1244196 657183 1162250 1386412 343377 
1812645,2770160 1086695 2348573 1386412 2251758 
1812823,2797325 795629 1673485 1245833 2310727 
1813415,1092821 1386412 2002097 1244787 2593483 
1813646,1679143 1244196 1953846 657183 1047625 
1813669,461272 39704 1574295 964898 399596 
1813949,980988 1402854 1425832 1688276 4872 
1813976,770613 538895 2111288 1056667 2588441 
1814093,2778525 823512 2660436 1615362 389610 
1814218,1244196 2778525 823512 2310379 784737 
1814460,1092821 1386412 536047 2791339 784737 
1814503,2778525 1244196 1386412 657183 2791339 
1815277,621322 823816 784181 1295570 1641047 
1816817,657183 1386412 595045 1244196 2791339 
1816994,2326685 1169236 1259502 2183288 473708 
1817144,2778525 1053542 1386412 1092821 657183 
1817224,1352001 876945 2788208 138656 1007375 
1817321,1386412 2734883 1244196 1636910 306921 
1817339,1155556 965070 2157347 2778662 851554 
1817387,1244196 657183 1386412 1317915 784737 
1817547,657183 1386412 1162250 784737 1244196 
1817885,1244196 1056667 612155 1053542 1422357 
1817974,2778525 1244196 1386412 657183 2791339 
1818147,1140869 1244196 784737 536047 2778525 
1818212,2650926 1386412 568191 1317915 1287323 
1818296,2778525 1244196 1386412 657183 2791339 
1818350,2778525 1244196 1386412 657183 2791339 
1818562,534894 1636910 668146 1443014 637137 
1818733,2778525 1244196 1386412 657183 2791339 
1818870,1180713 128361 910359 2782162 494504 
1819088,870075 2766686 642412 2826101 2124397 
1819362,1867675 2778662 310141 144549 1876513 
1819421,1629741 390926 161269 2413494 527751 
1819659,2024094 794156 460717 312917 923245 
1819692,2778525 1244196 1386412 657183 2791339 
1820029,2710461 1557339 1796272 81952 30412 
1820141,2778525 1244196 680340 2031981 538069 
1820458,134624 261110 1638675 1650715 1498496 
1820531,2166816 2580281 1749748 1106285 1960804 
1821712,2778525 1244196 1386412 657183 2791339 
1821725,1053542 1244196 79531 2310939 1640028 
1822586,429886 842619 770730 2397541 1845355 
1824058,550941 2777194 2560495 2664120 2398188 
1824391,1695664 606905 2047542 2734492 288342 
1824613,73218 2582558 902978 2603155 1475454 
1824666,606905 1386412 2002097 2734492 687732 
1824747,2778525 1244196 1386412 657183 2791339 
1824794,1619659 2750191 1432568 768905 2590469 
1825253,1244196 1386412 784737 343377 2791339 
1825506,657183 1443706 1386412 784737 2791339 
1825527,809293 1550099 2137747 417788 116630 
1825611,355557 1730302 2586497 1925386 2091491 
1825771,2090982 1078888 1604145 899111 1617187 
1825932,939885 1230659 1437577 369804 1726380 
1825994,1823509 2271867 1489058 26304 2512947 
1826196,1281739 1068553 2123252 414143 371042 
1826918,918665 1947468 1372395 2145015 2243147 
1827079,2778525 1244196 1386412 657183 2791339 
1827234,2778525 1244196 1386412 657183 2791339 
1827380,1491437 2183288 1836572 325294 145191 
1827748,2778525 1244196 1386412 657183 2791339 
1827812,657183 784737 1443706 266412 2791339 
1828078,628588 1021972 798329 2657497 1964480 
1828230,1447302 2002097 1092821 1386412 841721 
1828768,1244196 657183 784737 1386412 1162250 
1828845,952014 2778525 1423795 1041709 415358 
1829072,2766686 622845 2204005 1421184 2218097 
1829222,979722 2051488 955230 2328730 2223865 
1829340,2778525 1244196 1386412 657183 2791339 
1829517,2778525 1244196 1386412 657183 2791339 
1829557,810121 2213987 2157347 1755502 1155556 
1829645,1509631 75720 2505741 34005 1292959 
1830191,1053542 2778525 657183 2002097 1244196 
1830379,1199069 773842 1684991 1602073 821443 
1830658,2778525 1244196 1386412 657183 2791339 
1831039,760411 1258303 2550498 2091491 130558 
1831073,1509637 2462072 549272 1584843 865960 
1831223,2353095 358883 2268069 343377 1468483 
1831260,2778525 1244196 1386412 657183 2791339 
1832198,1386412 2002097 657183 2791339 343377 
1832889,576002 2285704 2401290 1467911 1032110 
1832980,1195169 552726 1402748 1293293 1969697 
1833682,2778525 1244196 1386412 657183 2791339 
1834321,2778525 1244196 1386412 657183 2791339 
1834702,2778525 1244196 1386412 657183 2791339 
1834875,1359636 2232832 2509723 1246794 2021802 
1835359,2002097 931519 1422357 612155 2336701 
1835382,1317915 1619659 2750191 2712481 1432568 
1835576,2778525 1244196 1386412 657183 2791339 
1835873,2778525 1244196 1386412 657183 2791339 
1835913,2128544 1277973 1262099 2701471 2337466 
1836177,1449387 798329 1082339 2613461 452385 
1836982,907469 1151791 1195970 2237632 1266433 
1837000,2778525 1244196 1386412 657183 2791339 
1837692,1096406 956239 946936 1646190 2384297 
1837965,18872 2328730 1302734 921541 1487222 
1837997,1093296 1021346 190155 2441881 1981118 
1838018,2833800 2382848 480007 1628514 2491016 
1838092,1386412 536047 657183 343377 1162250 
1838308,2431753 1432568 1385441 2039826 1750840 
1838406,1386412 784737 2002097 2251758 657183 
1838520,2551376 186124 592559 2590469 1782499 
1838678,2778525 1244196 1386412 657183 2791339 
1838818,134432 1443014 1462204 449242 379691 
1838856,683831 2546303 839008 1007375 2825431 
1839186,2772613 1048527 2336701 2437289 965108 
1839468,1244196 266412 1443706 657183 1162250 
1840494,2398327 2140104 644790 2776550 1119564 
1840786,2024094 1096406 460717 1588612 47583 
1840978,2300818 1831087 2540468 1819755 762658 
1841188,1883 1031311 1233361 2025105 1144691 
1841519,2778525 1244196 1386412 657183 2791339 
1841690,972388 475121 2778525 712300 1873200 
1842243,818486 1018089 1864789 1321367 319948 
1842308,562914 612155 931519 2336701 143830 
1842623,2764775 2250103 257692 1346890 343377 
1842743,2500326 1900594 8019 679020 508808 
1843468,266412 1244196 784737 657183 2031981 
1843633,162451 2125372 1317754 536047 709729 
1843854,265522 186124 1330328 2088166 965978 
1844195,2546303 784737 1244196 1835742 657183 
1844461,410070 543577 475030 1437184 2512947 
1844559,941986 1501162 1200177 1615763 780917 
1844858,908778 1028918 378726 1536621 1494361 
1844971,1390003 2668025 82373 1277012 703873 
1845020,1004359 2813967 2014227 2733382 1683943 
1845077,2750191 1776696 160177 1619659 1317915 
1845464,2159515 931519 357345 1225403 2460014 
1845660,2778525 1244196 1386412 657183 2791339 
1846330,2336701 1422357 562914 931519 926632 
1846376,2336701 2002097 1297289 612155 1438082 
1846463,2778525 1244196 1386412 657183 2791339 
1846612,1244196 784737 657183 1162250 1069281 
1847332,1096406 956239 946936 1672211 1646190 
1848587,490987 1496888 731072 846220 2017178 
1849141,2778525 1244196 1281909 2420135 2720356 
1849212,2164559 920520 2353541 1244196 2255841 
1849563,2778525 1244196 1386412 657183 2791339 
1849599,278589 2024094 657183 1244196 966979 
1849789,1386412 2002097 2791339 536047 784737 
1850172,1244196 657183 278589 1386412 2778525 
1850193,243727 410738 2494962 1926513 261467 
1850199,141176 50457 810121 1155556 1536575 
1850473,1134856 2729479 1538721 2302227 498369 
1850880,2778525 1244196 278589 725181 1953846 
1851355,1880316 2738512 1834588 1952969 2491016 
1851730,2778525 1244196 1386412 657183 2791339 
1851985,472894 1725532 2640802 1386412 1898953 
1852235,499178 2296112 1278190 2025105 2241130 
1852913,2660875 1407162 2619522 1925526 2103632 
1853379,1849877 1849183 284729 444570 272736 
1853759,1244196 1386412 2002097 2310939 2791339 
1854071,1820087 2770160 1277973 2446758 2348573 
1854301,1538496 2506838 2491392 1349908 515944 
1854303,657183 536047 1386412 343377 2086041 
1854712,1244196 657183 266412 784737 1162250 
1855214,1244196 964435 1895272 306161 215982 
1855296,899111 121026 2710461 2069813 2745937 
1856648,437246 2435845 9091 2572073 19109 
1856819,273524 1281739 768246 2475133 1884305 
1856879,2551123 2079392 1908648 960646 1562618 
1857887,2164654 1876143 1646403 1033588 1338516 
1858151,1244196 784737 657183 1069281 1162250 
1858175,2778525 1244196 1386412 657183 2791339 
1858997,2077469 1665346 1659731 1359640 1655469 
1859337,2418162 1244196 180553 1202378 810761 
